TransactionID,TransactionDate,CustomerID,CustomerName,Gender,Age,City,State,ProductName,Category,SubCategory,Quantity,Price,PaymentMode,OrderStatus
TXN100708,01-08-2025,CUST1466,Aarna Singhal,Female,29,Pune,Maharashtra,Adidas T-Shirt,Fashion,Clothing,2,1800,Credit Card,Returned
TXN100709,28-02-2025,CUST1210,Shayak Chada,Male,52,Mumbai,Maharashtra,HP Laptop,Electronics,Laptop,1,72000,Cash,Cancelled
TXN100710,2025/12/07,CUST1222,Navya Rajagopal,Female,51,Delhi,Delhi,Sony Headphones,Electronics,Accessories,4,5000,Credit Card,Cancelled
TXN100711,2025/05/07,CUST1228,Anya Comar,Male,28,Mumbai,Maharashtra,Nike Shoes,Fashion,Footwear,5,4500,Cash,Returned
TXN100712,08-11-2025,CUST1322,Ryan Bail,Female,51,Chennai,Tamil Nadu,Samsung Galaxy S22,Electronics,Mobile,1,58000,Debit Card,Returned
TXN100713,2025/04/23,CUST1326,Zara Wable,Male,49,Delhi,Delhi,Nike Shoes,Fashion,Footwear,4,4500,Credit Card,Cancelled
TXN100714,2025/05/12,CUST1905,Dishani Batta,Female,45,Pune,Maharashtra,Wooden Table,Furniture,Table,2,12000,Debit Card,Returned
TXN100715,2025/03/17,CUST1933,Dhanush Rajagopalan,Female,44,Mumbai,Maharashtra,Adidas T-Shirt,Fashion,Clothing,5,1800,Credit Card,Cancelled
TXN100716,01-03-2025,CUST1542,Kashvi Krishnamurthy,Male,20,Mumbai,Maharashtra,Nike Shoes,Fashion,Footwear,5,4500,UPI,Cancelled
TXN100717,2025/03/19,CUST1604,Eva Dube,Female,23,Bengaluru,Karnataka,iPhone 14,Electronics,Mobile,2,65000,Debit Card,Returned
TXN100718,2025/12/18,CUST1824,Samar Sahni,Male,19,Bengaluru,Karnataka,iPhone 14,Electronics,Mobile,5,65000,Cash,Delivered
TXN100719,22-08-2025,CUST1655,Anya Sarna,Female,53,Bengaluru,Karnataka,Adidas T-Shirt,Fashion,Clothing,2,1800,UPI,Cancelled
TXN100720,2025/03/19,CUST1951,Indranil Jayaraman,Female,33,Pune,Maharashtra,Wooden Table,Furniture,Table,1,12000,UPI,Cancelled
TXN100721,11-01-2025,CUST1708,Seher Sama,Female,49,Hyderabad,Telangana,Sony Headphones,Electronics,Accessories,3,5000,Credit Card,Returned
TXN100722,2025/06/07,CUST1905,Vritika Ratti,Male,44,Delhi,Delhi,Adidas T-Shirt,Fashion,Clothing,5,1800,Cash,Returned
TXN100723,2025/10/11,CUST1066,Fateh Contractor,Male,52,Kolkata,West Bengal,Nike Shoes,Fashion,Footwear,4,4500,UPI,Returned
TXN100724,2025/09/11,CUST1073,Sara Karnik,Female,52,Kolkata,West Bengal,Sony Headphones,Electronics,Accessories,5,5000,Cash,Returned
TXN100725,2025/03/22,CUST1019,Kabir Chaudhuri,Male,37,Chennai,Tamil Nadu,Nike Shoes,Fashion,Footwear,4,4500,Credit Card,Returned
TXN100726,2025/03/20,CUST1549,Nakul Sem,Male,31,Mumbai,Maharashtra,Sony Headphones,Electronics,Accessories,2,5000,Cash,Returned
TXN100727,2025/11/24,CUST1900,Ojas Bajwa,Female,21,Bengaluru,Karnataka,Samsung Galaxy S22,Electronics,Mobile,2,58000,Cash,Cancelled
TXN100728,04-01-2025,CUST1947,Lavanya Apte,Female,52,Bengaluru,Karnataka,HP Laptop,Electronics,Laptop,1,72000,UPI,Delivered
TXN100729,05-12-2025,CUST1729,Darshit Chaudhari,Male,31,Mumbai,Maharashtra,iPhone 14,Electronics,Mobile,5,65000,Credit Card,Cancelled
TXN100730,03-03-2025,CUST1903,Pihu Lad,Male,57,Delhi,Delhi,Samsung Galaxy S22,Electronics,Mobile,2,58000,Cash,Returned
TXN100731,2025/10/27,CUST1124,Prerak Lad,Female,60,Delhi,Delhi,Nike Shoes,Fashion,Footwear,3,4500,Debit Card,Cancelled
TXN100732,2025/09/07,CUST1123,Lavanya Agate,Male,28,Delhi,Delhi,Sony Headphones,Electronics,Accessories,2,5000,Debit Card,Cancelled
TXN100733,2025/08/22,CUST1742,Siya Soni,Male,33,Delhi,Delhi,iPhone 14,Electronics,Mobile,5,65000,Credit Card,Returned
TXN100734,17-03-2025,CUST1659,Vaibhav Kurian,Female,22,Hyderabad,Telangana,iPhone 14,Electronics,Mobile,2,65000,Debit Card,Delivered
TXN100735,26-08-2025,CUST1967,Anvi Kaur,Female,27,Kolkata,West Bengal,Sony Headphones,Electronics,Accessories,3,5000,Cash,Delivered
TXN100736,2025/09/10,CUST1731,Indrans Kamdar,Male,41,Hyderabad,Telangana,Samsung Galaxy S22,Electronics,Mobile,4,58000,Credit Card,Returned
TXN100737,17-07-2025,CUST1030,Neelofar Verma,Male,59,Kolkata,West Bengal,Samsung Galaxy S22,Electronics,Mobile,2,58000,Credit Card,Cancelled
TXN100738,2025/05/21,CUST1983,Eva Raman,Male,30,Pune,Maharashtra,Nike Shoes,Fashion,Footwear,1,4500,UPI,Cancelled
TXN100739,29-08-2025,CUST1574,Abram Banerjee,Female,33,Kolkata,West Bengal,iPhone 14,Electronics,Mobile,5,65000,Debit Card,Returned
TXN100740,2025/01/16,CUST1051,Jhanvi Kuruvilla,Female,18,Hyderabad,Telangana,HP Laptop,Electronics,Laptop,3,72000,Cash,Delivered
TXN100741,26-08-2025,CUST1517,Kiaan Kuruvilla,Male,51,Chennai,Tamil Nadu,Adidas T-Shirt,Fashion,Clothing,4,1800,UPI,Delivered
TXN100742,2025/03/25,CUST1937,Diya Saha,Female,20,Pune,Maharashtra,Wooden Table,Furniture,Table,2,12000,Debit Card,Returned
TXN100743,19-10-2025,CUST1071,Darshit Chacko,Male,51,Hyderabad,Telangana,Adidas T-Shirt,Fashion,Clothing,1,1800,Debit Card,Delivered
TXN100744,02-04-2025,CUST1810,Hazel Barad,Female,47,Bengaluru,Karnataka,Wooden Table,Furniture,Table,5,12000,Credit Card,Returned
TXN100745,10-06-2025,CUST1606,Renee Golla,Male,20,Delhi,Delhi,HP Laptop,Electronics,Laptop,1,72000,Debit Card,Delivered
TXN100746,05-05-2025,CUST1510,Samarth Karnik,Female,38,Bengaluru,Karnataka,iPhone 14,Electronics,Mobile,5,65000,Cash,Cancelled
TXN100747,12-11-2025,CUST1456,Drishya Sarkar,Male,46,Pune,Maharashtra,Samsung Galaxy S22,Electronics,Mobile,2,58000,UPI,Cancelled
TXN100748,2025/12/19,CUST1419,Neelofar Atwal,Female,29,Mumbai,Maharashtra,Samsung Galaxy S22,Electronics,Mobile,3,58000,Credit Card,Returned
TXN100749,2025/01/06,CUST1311,Ivana Ghose,Male,19,Hyderabad,Telangana,Sony Headphones,Electronics,Accessories,2,5000,Cash,Returned
TXN100750,2025/07/29,CUST1013,Kimaya Basak,Male,46,Bengaluru,Karnataka,Nike Shoes,Fashion,Footwear,1,4500,Debit Card,Delivered
TXN100751,16-06-2025,CUST1735,Nirvi Kakar,Female,32,Hyderabad,Telangana,iPhone 14,Electronics,Mobile,5,65000,Credit Card,Cancelled
TXN100752,2025/11/16,CUST1355,Yuvaan Sibal,Female,28,Chennai,Tamil Nadu,iPhone 14,Electronics,Mobile,3,65000,UPI,Cancelled
TXN100753,03-07-2025,CUST1861,Siya Trivedi,Female,19,Delhi,Delhi,Wooden Table,Furniture,Table,4,12000,Credit Card,Returned
TXN100754,2025/10/19,CUST1557,Kiara Aggarwal,Male,44,Pune,Maharashtra,Adidas T-Shirt,Fashion,Clothing,4,1800,UPI,Delivered
TXN100755,2025/03/29,CUST1127,Darshit Viswanathan,Female,42,Kolkata,West Bengal,Nike Shoes,Fashion,Footwear,1,4500,Credit Card,Returned
TXN100756,2025/06/12,CUST1934,Armaan Walla,Female,58,Delhi,Delhi,Wooden Table,Furniture,Table,4,12000,Credit Card,Returned
TXN100757,2025/01/17,CUST1960,Sahil Dora,Male,48,Mumbai,Maharashtra,Nike Shoes,Fashion,Footwear,1,4500,UPI,Returned
TXN100758,2025/09/25,CUST1821,Charvi Sandal,Male,29,Chennai,Tamil Nadu,Nike Shoes,Fashion,Footwear,5,4500,Credit Card,Delivered
TXN100759,2025/09/18,CUST1197,Misha Kota,Female,33,Hyderabad,Telangana,iPhone 14,Electronics,Mobile,4,65000,Credit Card,Cancelled
TXN100760,2025/01/20,CUST1090,Advik Jha,Male,57,Chennai,Tamil Nadu,Adidas T-Shirt,Fashion,Clothing,3,1800,UPI,Cancelled
TXN100761,14-03-2025,CUST1731,Madhup Kale,Female,37,Chennai,Tamil Nadu,Nike Shoes,Fashion,Footwear,3,4500,Credit Card,Returned
TXN100762,21-06-2025,CUST1857,Yuvaan Comar,Male,52,Kolkata,West Bengal,Samsung Galaxy S22,Electronics,Mobile,4,58000,UPI,Delivered
TXN100763,08-08-2025,CUST1899,Riaan Boase,Female,34,Mumbai,Maharashtra,Nike Shoes,Fashion,Footwear,2,4500,UPI,Cancelled
TXN100764,2025/04/17,CUST1351,Stuvan Kulkarni,Female,58,Bengaluru,Karnataka,iPhone 14,Electronics,Mobile,1,65000,UPI,Returned
TXN100765,2025/07/13,CUST1599,Anika Grewal,Male,25,Pune,Maharashtra,Wooden Table,Furniture,Table,1,12000,Cash,Delivered
TXN100766,26-10-2025,CUST1182,Amira Choudhry,Male,25,Hyderabad,Telangana,Adidas T-Shirt,Fashion,Clothing,3,1800,Credit Card,Cancelled
TXN100767,2025/11/28,CUST1558,Ojas Kunda,Female,23,Bengaluru,Karnataka,Wooden Table,Furniture,Table,4,12000,Cash,Cancelled
TXN100768,09-05-2025,CUST1322,Navya Bhagat,Female,21,Chennai,Tamil Nadu,HP Laptop,Electronics,Laptop,4,72000,Debit Card,Delivered
TXN100769,15-10-2025,CUST1855,Misha Dewan,Male,24,Hyderabad,Telangana,Adidas T-Shirt,Fashion,Clothing,3,1800,Debit Card,Cancelled
TXN100770,28-12-2025,CUST1161,Tarini Hayre,Male,47,Pune,Maharashtra,Adidas T-Shirt,Fashion,Clothing,3,1800,Cash,Cancelled
TXN100771,24-11-2025,CUST1209,Divit Boase,Female,39,Mumbai,Maharashtra,Samsung Galaxy S22,Electronics,Mobile,1,58000,Cash,Cancelled
TXN100772,2025/10/12,CUST1838,Anay Bawa,Male,24,Hyderabad,Telangana,Adidas T-Shirt,Fashion,Clothing,4,1800,Debit Card,Cancelled
TXN100773,2025/12/29,CUST1515,Nakul Sarkar,Female,32,Delhi,Delhi,Samsung Galaxy S22,Electronics,Mobile,4,58000,Credit Card,Delivered
TXN100774,08-01-2025,CUST1046,Misha Chaudhary,Female,25,Bengaluru,Karnataka,Nike Shoes,Fashion,Footwear,1,4500,Credit Card,Delivered
TXN100775,2025/10/13,CUST1700,Dhanuk Chanda,Male,21,Bengaluru,Karnataka,Adidas T-Shirt,Fashion,Clothing,3,1800,Credit Card,Cancelled
TXN100776,20-09-2025,CUST1632,Dhanuk Toor,Female,23,Hyderabad,Telangana,iPhone 14,Electronics,Mobile,4,65000,UPI,Delivered
TXN100777,2025/09/23,CUST1923,Jayesh Varty,Male,29,Mumbai,Maharashtra,Adidas T-Shirt,Fashion,Clothing,5,1800,Cash,Delivered
TXN100778,2025/02/27,CUST1180,Ranbir Shenoy,Male,38,Pune,Maharashtra,Wooden Table,Furniture,Table,4,12000,Cash,Cancelled
TXN100779,03-02-2025,CUST1861,Nirvaan Khare,Male,30,Kolkata,West Bengal,Sony Headphones,Electronics,Accessories,5,5000,UPI,Delivered
TXN100780,21-05-2025,CUST1550,Lakshit Mane,Female,43,Chennai,Tamil Nadu,Sony Headphones,Electronics,Accessories,1,5000,UPI,Delivered
TXN100781,2025/04/28,CUST1668,Romil Gill,Female,37,Bengaluru,Karnataka,Samsung Galaxy S22,Electronics,Mobile,2,58000,Debit Card,Cancelled
TXN100782,03-07-2025,CUST1365,Vidur Subramaniam,Female,50,Delhi,Delhi,Sony Headphones,Electronics,Accessories,1,5000,UPI,Returned
TXN100783,2025/03/22,CUST1006,Amani Ratta,Male,31,Kolkata,West Bengal,Nike Shoes,Fashion,Footwear,5,4500,Credit Card,Cancelled
TXN100784,2025/09/11,CUST1989,Mamooty Chahal,Female,31,Chennai,Tamil Nadu,iPhone 14,Electronics,Mobile,4,65000,Cash,Returned
TXN100785,18-01-2025,CUST1064,Jayan Lala,Male,33,Chennai,Tamil Nadu,Wooden Table,Furniture,Table,3,12000,UPI,Returned
TXN100786,2025/09/22,CUST1589,Lakshit Chawla,Female,49,Kolkata,West Bengal,Nike Shoes,Fashion,Footwear,2,4500,Cash,Delivered
TXN100787,11-01-2025,CUST1661,Aayush Lata,Female,54,Pune,Maharashtra,HP Laptop,Electronics,Laptop,2,72000,Debit Card,Cancelled
TXN100788,31-08-2025,CUST1717,Adah Ahluwalia,Male,32,Delhi,Delhi,iPhone 14,Electronics,Mobile,1,65000,Credit Card,Cancelled
TXN100789,2025/04/09,CUST1402,Vritika Bera,Female,58,Bengaluru,Karnataka,Samsung Galaxy S22,Electronics,Mobile,1,58000,Credit Card,Returned
TXN100790,06-07-2025,CUST1623,Stuvan Mane,Female,34,Mumbai,Maharashtra,Sony Headphones,Electronics,Accessories,2,5000,Cash,Cancelled
TXN100791,2025/08/15,CUST1553,Alia Mani,Male,28,Kolkata,West Bengal,iPhone 14,Electronics,Mobile,2,65000,Debit Card,Cancelled
TXN100792,23-02-2025,CUST1976,Shalv Sarna,Male,39,Chennai,Tamil Nadu,Adidas T-Shirt,Fashion,Clothing,1,1800,Credit Card,Returned
TXN100793,12-07-2025,CUST1063,Saira Bal,Female,58,Hyderabad,Telangana,Samsung Galaxy S22,Electronics,Mobile,1,58000,Credit Card,Cancelled
TXN100794,2025/03/23,CUST1964,Ela Chhabra,Male,46,Hyderabad,Telangana,Wooden Table,Furniture,Table,3,12000,Cash,Cancelled
TXN100795,10-05-2025,CUST1834,Raghav Sant,Male,36,Pune,Maharashtra,Nike Shoes,Fashion,Footwear,1,4500,Credit Card,Cancelled
TXN100796,30-12-2025,CUST1093,Stuvan Kumar,Female,30,Pune,Maharashtra,Wooden Table,Furniture,Table,5,12000,Credit Card,Delivered
TXN100797,2025/02/02,CUST1239,Yasmin Dar,Female,35,Pune,Maharashtra,Samsung Galaxy S22,Electronics,Mobile,3,58000,Debit Card,Cancelled
TXN100798,31-10-2025,CUST1494,Purab Yadav,Male,58,Delhi,Delhi,HP Laptop,Electronics,Laptop,3,72000,Debit Card,Cancelled
TXN100799,10-10-2025,CUST1418,Jhanvi Biswas,Female,27,Delhi,Delhi,Samsung Galaxy S22,Electronics,Mobile,5,58000,Cash,Delivered
TXN100800,06-12-2025,CUST1347,Anaya Zacharia,Female,51,Kolkata,West Bengal,iPhone 14,Electronics,Mobile,3,65000,Credit Card,Delivered
TXN100801,01-11-2025,CUST1555,Neysa Ram,Male,19,Mumbai,Maharashtra,Nike Shoes,Fashion,Footwear,1,4500,Debit Card,Cancelled
TXN100802,2025/04/23,CUST1817,Aarush Srinivas,Female,35,Chennai,Tamil Nadu,Nike Shoes,Fashion,Footwear,5,4500,Credit Card,Delivered
TXN100803,14-03-2025,CUST1715,Shaan Dixit,Female,47,Hyderabad,Telangana,iPhone 14,Electronics,Mobile,2,65000,Credit Card,Delivered
TXN100804,16-05-2025,CUST1528,Tanya Sen,Male,26,Bengaluru,Karnataka,Samsung Galaxy S22,Electronics,Mobile,1,58000,Debit Card,Returned
TXN100805,2025/04/29,CUST1888,Prisha Hayer,Male,28,Chennai,Tamil Nadu,Wooden Table,Furniture,Table,5,12000,Cash,Returned
TXN100806,11-05-2025,CUST1990,Abram Master,Male,39,Mumbai,Maharashtra,HP Laptop,Electronics,Laptop,2,72000,UPI,Cancelled
TXN100807,2025/08/05,CUST1170,Divyansh Dara,Female,40,Delhi,Delhi,Wooden Table,Furniture,Table,5,12000,Credit Card,Returned
TXN100808,2025/08/02,CUST1826,Anika Dugar,Female,30,Kolkata,West Bengal,Nike Shoes,Fashion,Footwear,2,4500,Debit Card,Delivered
TXN100809,2025/09/27,CUST1775,Taimur Bath,Female,43,Mumbai,Maharashtra,Wooden Table,Furniture,Table,1,12000,Debit Card,Cancelled
TXN100810,2025/08/03,CUST1523,Sana Ghosh,Female,29,Mumbai,Maharashtra,Sony Headphones,Electronics,Accessories,1,5000,Cash,Returned
TXN100811,18-07-2025,CUST1190,Vedika Ratti,Female,60,Mumbai,Maharashtra,Sony Headphones,Electronics,Accessories,4,5000,Cash,Returned
TXN100812,02-11-2025,CUST1858,Misha Bhatt,Female,52,Chennai,Tamil Nadu,Sony Headphones,Electronics,Accessories,5,5000,Debit Card,Cancelled
TXN100813,26-05-2025,CUST1280,Nehmat Kulkarni,Male,47,Kolkata,West Bengal,Nike Shoes,Fashion,Footwear,1,4500,Cash,Cancelled
TXN100814,2025/10/18,CUST1055,Zaina Kara,Female,18,Hyderabad,Telangana,HP Laptop,Electronics,Laptop,2,72000,Debit Card,Delivered
TXN100815,18-05-2025,CUST1910,Neelofar Soni,Male,51,Bengaluru,Karnataka,Samsung Galaxy S22,Electronics,Mobile,5,58000,Debit Card,Delivered
TXN100816,2025/06/21,CUST1892,Alia Sarin,Female,52,Pune,Maharashtra,Samsung Galaxy S22,Electronics,Mobile,3,58000,UPI,Returned
TXN100817,2025/12/07,CUST1325,Veer Karpe,Female,46,Bengaluru,Karnataka,Samsung Galaxy S22,Electronics,Mobile,2,58000,Debit Card,Cancelled
TXN100818,2025/03/07,CUST1377,Tarini Joshi,Female,25,Mumbai,Maharashtra,Sony Headphones,Electronics,Accessories,5,5000,Credit Card,Delivered
TXN100819,2025/06/18,CUST1410,Manikya Johal,Male,38,Hyderabad,Telangana,iPhone 14,Electronics,Mobile,5,65000,UPI,Returned
TXN100820,2025/06/29,CUST1962,Anay Shankar,Female,32,Bengaluru,Karnataka,HP Laptop,Electronics,Laptop,1,72000,Cash,Returned
TXN100821,2025/03/20,CUST1848,Mehul Dey,Female,30,Pune,Maharashtra,iPhone 14,Electronics,Mobile,5,65000,Debit Card,Cancelled
TXN100822,2025/01/19,CUST1944,Tara Sha,Male,40,Delhi,Delhi,HP Laptop,Electronics,Laptop,1,72000,Debit Card,Returned
TXN100823,27-06-2025,CUST1364,Miraan Vig,Female,43,Hyderabad,Telangana,Wooden Table,Furniture,Table,2,12000,Debit Card,Cancelled
TXN100824,2025/01/09,CUST1176,Taimur Dalal,Male,58,Pune,Maharashtra,HP Laptop,Electronics,Laptop,3,72000,Debit Card,Cancelled
TXN100825,19-03-2025,CUST1291,Mahika Raju,Male,47,Delhi,Delhi,Samsung Galaxy S22,Electronics,Mobile,4,58000,Debit Card,Delivered
TXN100826,2025/12/03,CUST1275,Dhruv Sarkar,Male,35,Hyderabad,Telangana,iPhone 14,Electronics,Mobile,2,65000,UPI,Returned
TXN100827,10-01-2025,CUST1218,Hazel Goswami,Male,32,Delhi,Delhi,iPhone 14,Electronics,Mobile,1,65000,UPI,Returned
TXN100828,29-01-2025,CUST1789,Shayak Chaudhry,Female,49,Mumbai,Maharashtra,Samsung Galaxy S22,Electronics,Mobile,1,58000,Credit Card,Returned
TXN100829,2025/05/02,CUST1408,Riaan Shenoy,Female,25,Kolkata,West Bengal,HP Laptop,Electronics,Laptop,4,72000,Debit Card,Delivered
TXN100830,2025/05/17,CUST1321,Trisha Lal,Female,19,Delhi,Delhi,Adidas T-Shirt,Fashion,Clothing,4,1800,Debit Card,Delivered
TXN100831,12-01-2025,CUST1019,Pranay Grewal,Male,49,Hyderabad,Telangana,Nike Shoes,Fashion,Footwear,5,4500,UPI,Delivered
TXN100832,2025/11/19,CUST1640,Mahika Chaudhuri,Male,40,Chennai,Tamil Nadu,Wooden Table,Furniture,Table,3,12000,Cash,Cancelled
TXN100833,25-12-2025,CUST1690,Uthkarsh Kari,Female,35,Chennai,Tamil Nadu,Adidas T-Shirt,Fashion,Clothing,5,1800,UPI,Returned
TXN100834,26-06-2025,CUST1384,Inaaya  Dasgupta,Male,45,Chennai,Tamil Nadu,Wooden Table,Furniture,Table,3,12000,UPI,Cancelled
TXN100835,2025/05/08,CUST1482,Raunak Sanghvi,Female,44,Pune,Maharashtra,Nike Shoes,Fashion,Footwear,1,4500,Credit Card,Delivered
TXN100836,05-04-2025,CUST1077,Zaina Lala,Male,50,Pune,Maharashtra,Sony Headphones,Electronics,Accessories,3,5000,UPI,Returned
TXN100837,10-02-2025,CUST1198,Badal Varma,Male,23,Chennai,Tamil Nadu,HP Laptop,Electronics,Laptop,3,72000,Credit Card,Cancelled
TXN100838,2025/11/03,CUST1228,Manikya Chawla,Female,49,Kolkata,West Bengal,Samsung Galaxy S22,Electronics,Mobile,2,58000,UPI,Returned
TXN100839,01-08-2025,CUST1136,Jiya Lanka,Male,19,Chennai,Tamil Nadu,Samsung Galaxy S22,Electronics,Mobile,3,58000,UPI,Delivered
TXN100840,2025/09/13,CUST1209,Nehmat Sagar,Male,32,Bengaluru,Karnataka,HP Laptop,Electronics,Laptop,2,72000,Debit Card,Delivered
TXN100841,2025/11/26,CUST1841,Lakshit Saha,Female,26,Hyderabad,Telangana,Nike Shoes,Fashion,Footwear,4,4500,UPI,Cancelled
TXN100842,28-08-2025,CUST1769,Arnav Sastry,Female,40,Chennai,Tamil Nadu,Nike Shoes,Fashion,Footwear,4,4500,UPI,Delivered
TXN100843,17-03-2025,CUST1738,Riaan Bhattacharyya,Female,46,Mumbai,Maharashtra,iPhone 14,Electronics,Mobile,1,65000,Cash,Delivered
TXN100844,12-06-2025,CUST1838,Sana Sheth,Female,27,Kolkata,West Bengal,Adidas T-Shirt,Fashion,Clothing,5,1800,Debit Card,Cancelled
TXN100845,2025/12/11,CUST1381,Kartik Sarkar,Female,31,Kolkata,West Bengal,Nike Shoes,Fashion,Footwear,2,4500,Credit Card,Returned
TXN100846,10-09-2025,CUST1087,Hunar Sastry,Female,24,Delhi,Delhi,Nike Shoes,Fashion,Footwear,3,4500,Credit Card,Cancelled
TXN100847,2025/05/31,CUST1757,Khushi Srinivas,Male,20,Pune,Maharashtra,iPhone 14,Electronics,Mobile,4,65000,UPI,Returned
TXN100848,2025/02/06,CUST1535,Shray Das,Male,35,Mumbai,Maharashtra,Sony Headphones,Electronics,Accessories,2,5000,UPI,Cancelled
TXN100849,2025/02/09,CUST1993,Aarush Tara,Female,56,Hyderabad,Telangana,HP Laptop,Electronics,Laptop,3,72000,Cash,Cancelled
TXN100850,2025/05/29,CUST1302,Tanya Sachdeva,Female,22,Pune,Maharashtra,iPhone 14,Electronics,Mobile,2,65000,Debit Card,Delivered
TXN100851,2025/08/18,CUST1516,Tejas Sodhi,Female,56,Pune,Maharashtra,iPhone 14,Electronics,Mobile,3,65000,UPI,Returned
TXN100852,2025/08/27,CUST1756,Armaan Ganesan,Female,18,Delhi,Delhi,Adidas T-Shirt,Fashion,Clothing,2,1800,UPI,Delivered
TXN100853,2025/12/27,CUST1150,Drishya Chokshi,Male,30,Delhi,Delhi,Sony Headphones,Electronics,Accessories,2,5000,Debit Card,Delivered
TXN100854,2025/11/04,CUST1908,Madhav Boase,Female,37,Mumbai,Maharashtra,Sony Headphones,Electronics,Accessories,3,5000,Cash,Cancelled
TXN100855,2025/06/26,CUST1020,Neelofar Tata,Female,57,Delhi,Delhi,HP Laptop,Electronics,Laptop,4,72000,Cash,Cancelled
TXN100856,31-03-2025,CUST1497,Yuvraj  Bora,Female,32,Hyderabad,Telangana,Nike Shoes,Fashion,Footwear,1,4500,UPI,Returned
TXN100857,2025/09/09,CUST1712,Heer Bahri,Male,32,Kolkata,West Bengal,HP Laptop,Electronics,Laptop,3,72000,Debit Card,Cancelled
TXN100858,08-10-2025,CUST1262,Ryan Jain,Female,44,Bengaluru,Karnataka,Adidas T-Shirt,Fashion,Clothing,3,1800,Cash,Returned
TXN100859,2025/08/25,CUST1469,Umang Tandon,Male,29,Kolkata,West Bengal,Nike Shoes,Fashion,Footwear,4,4500,Credit Card,Delivered
TXN100860,06-08-2025,CUST1681,Tejas Mammen,Female,41,Bengaluru,Karnataka,Wooden Table,Furniture,Table,3,12000,Credit Card,Cancelled
TXN100861,21-05-2025,CUST1604,Hiran D’Alia,Male,35,Kolkata,West Bengal,HP Laptop,Electronics,Laptop,3,72000,UPI,Delivered
TXN100862,02-07-2025,CUST1912,Madhup Bhat,Female,26,Chennai,Tamil Nadu,Sony Headphones,Electronics,Accessories,5,5000,Credit Card,Cancelled
TXN100863,26-03-2025,CUST1471,Kavya Bhalla,Male,50,Delhi,Delhi,Samsung Galaxy S22,Electronics,Mobile,3,58000,Debit Card,Cancelled
TXN100864,22-02-2025,CUST1674,Hrishita Vora,Male,22,Bengaluru,Karnataka,Sony Headphones,Electronics,Accessories,2,5000,Credit Card,Delivered
TXN100865,2025/01/14,CUST1679,Lavanya Cheema,Male,60,Mumbai,Maharashtra,Wooden Table,Furniture,Table,5,12000,UPI,Returned
TXN100866,23-12-2025,CUST1490,Riya Walla,Male,50,Chennai,Tamil Nadu,Adidas T-Shirt,Fashion,Clothing,2,1800,Debit Card,Returned
TXN100867,2025/01/26,CUST1029,Nehmat Badal,Male,45,Bengaluru,Karnataka,HP Laptop,Electronics,Laptop,4,72000,Cash,Returned
TXN100868,2025/09/14,CUST1927,Yuvraj  Tripathi,Female,54,Mumbai,Maharashtra,Wooden Table,Furniture,Table,2,12000,Cash,Cancelled
TXN100869,28-06-2025,CUST1273,Rati Badami,Male,50,Hyderabad,Telangana,Wooden Table,Furniture,Table,1,12000,Credit Card,Cancelled
TXN100870,2025/11/24,CUST1904,Kimaya Agrawal,Female,47,Hyderabad,Telangana,Sony Headphones,Electronics,Accessories,1,5000,Cash,Returned
TXN100871,02-03-2025,CUST1202,Kaira Khalsa,Female,58,Hyderabad,Telangana,HP Laptop,Electronics,Laptop,5,72000,Debit Card,Delivered
TXN100872,2025/10/10,CUST1976,Ojas Magar,Male,60,Delhi,Delhi,iPhone 14,Electronics,Mobile,3,65000,UPI,Delivered
TXN100873,2025/10/25,CUST1847,Myra Bava,Female,19,Mumbai,Maharashtra,Nike Shoes,Fashion,Footwear,1,4500,Credit Card,Returned
TXN100874,2025/03/27,CUST1162,Anika Ravi,Female,36,Delhi,Delhi,HP Laptop,Electronics,Laptop,2,72000,Debit Card,Returned
TXN100875,19-06-2025,CUST1180,Jayant Zachariah,Male,51,Kolkata,West Bengal,iPhone 14,Electronics,Mobile,4,65000,UPI,Cancelled
TXN100876,04-05-2025,CUST1672,Shamik Kapur,Female,31,Bengaluru,Karnataka,Sony Headphones,Electronics,Accessories,4,5000,Credit Card,Cancelled
TXN100877,06-07-2025,CUST1023,Eva Singhal,Male,57,Kolkata,West Bengal,Wooden Table,Furniture,Table,3,12000,Credit Card,Cancelled
TXN100878,26-10-2025,CUST1915,Alia Halder,Male,35,Delhi,Delhi,Wooden Table,Furniture,Table,3,12000,Cash,Cancelled
TXN100879,31-10-2025,CUST1452,Pari Sampath,Male,41,Pune,Maharashtra,iPhone 14,Electronics,Mobile,5,65000,Debit Card,Returned
TXN100880,07-03-2025,CUST1073,Aayush Dixit,Female,56,Bengaluru,Karnataka,Adidas T-Shirt,Fashion,Clothing,5,1800,Credit Card,Returned
TXN100881,2025/03/03,CUST1227,Eshani Kalla,Male,35,Kolkata,West Bengal,iPhone 14,Electronics,Mobile,4,65000,Debit Card,Returned
TXN100882,2025/05/11,CUST1410,Dishani Tara,Male,53,Delhi,Delhi,Nike Shoes,Fashion,Footwear,2,4500,Credit Card,Delivered
TXN100883,02-12-2025,CUST1433,Dharmajan Jhaveri,Male,38,Bengaluru,Karnataka,Samsung Galaxy S22,Electronics,Mobile,1,58000,UPI,Returned
TXN100884,03-07-2025,CUST1817,Mannat Upadhyay,Male,43,Pune,Maharashtra,Sony Headphones,Electronics,Accessories,1,5000,Cash,Returned
